Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
12656,Nampak Ltd,South Africa,,public," Benchmark, Continuity Climate Change, Environmental",Metal containers & packaging,Metal products manufacturing,Manufacturing,General, NPK SJ," Investor, Supply Chain",NPK.JO,2019,4404906050,,-715900000,14642400000,6513800000,-389700000,ZAR,1462700000,-165300000,884100000,22459600000,14249700000,718800000,8086900000,8209900000
12669,BANDAI NAMCO Holdings Inc.,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Software,IT & software development,Services,General, 7832 JP," Investor, Supply Chain",7832.T,2019,485527718790,,103827000000,723989000000,260948000000,57665000000,JPY,189856000000,-18061000000,84514000000,619819000000,165133000000,66453000000,6109000000,454686000000
12768,"Nasdaq, Inc",United States of America,,public," Benchmark, FTSE All-World, MSCI ACWI, S&P 500",Other financial,Specialized professional services,Services,General, NDAQ US," Investor, Supply Chain",NDAQ,2019,17660790000,4361,1375000000,4262000000,1828000000,774000000,USD,332000000,291000000,496000000,13924000000,8285000000,291000000,3718000000,5639000000
12781,National Bank Of Greece,Greece,,public," Benchmark, Continuity Climate Change, MSCI ACWI",Banks,Financial services,Services,General, ETE GA, Investor,ETE.AT,2019,2761835674,,-110000000,1766000000,1766000000,-255000000,EUR,6886000000,0,14193000000,64248000000,58971000000,14193000000,2676000000,5277000000
12782,Nanya Technology Corp,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2408 TT," Investor, Supply Chain",2408.TW,2019,254659815000,,25636451000,51727458000,16494087000,9824599000,TWD,44148979000,-689886000,5709122000,165100652000,13089099000,5019236000,99924000,152011553000
12798,National Australia Bank,Australia,,public," ASX 100, Australia, Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI",Banks,Financial services,Services,General, NAB AU, Investor,NAB.AX,2019,81426780000,,-1175000000,16608000000,16608000000,4632000000,AUD,25961000000,40554000000,5215000000,847124000000,791520000000,5215000000,273682000000,55604000000
12799,National Bank of Canada,Canada,,public," Benchmark, Canada, Continuity Climate Change, FTSE All-World, MSCI ACWI",Banks,Financial services,Services,General, NA CN, Investor,NA.TO,2019,24148241600,,3046000000,7300000000,7300000000,2256000000,CAD,13698000000,1519000000,82611000000,281458000000,266322000000,84130000000,41912000000,15136000000
12828,National Express Group Plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, FTSE 250, FTSE 350, FTSE 725",Bus & taxi,Road transport,Transportation services,Transport services, NEX LN, Investor,NEX.L,2019,2397007078,,514100000,2744400000,1427100000,141100000,GBP,478300000,-23800000,66600000,4408300000,3295800000,42800000,1757700000,1112500000
12832,National Grid PLC,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE 350, FTSE 725, FTSE All-World, Global 500, MSCI ACWI",Electricity networks,Energy utility networks,Infrastructure,Electric utilities, NG/ LN," Investor, Supply Chain",NG.L,2019,32389490000,,5104000000,14540000000,11946000000,1264000000,GBP,73000000,1998000000,-460000000,67089000000,47505000000,1538000000,30794000000,19584000000
12850,NCC,Sweden,,public," Continuity Climate Change, FTSE 250, FTSE 350, FTSE 725, Nordic",Non-residential building construction,Construction,Infrastructure,General, NCCB SS," Investor, Supply Chain",NCCB.ST,2019,,,,,,,GBP,,,,,,,,
12857,NTPC Ltd,India,,public," Benchmark, CCGR1800, Emerging Markets, Environmental, India, MSCI ACWI",Coal generation,Thermal power generation,Power generation,Electric utilities, NTPC IN, Investor,NTPC.BO,2019,1177537980288,,340799700000,1100675400000,432948600000,116002300000,INR,5895200000,11076700000,109981700000,3784854400000,2563290900000,93324100000,2006296700000,1221563500000
12860,Natura Cosmeticos SA,Brazil,,public," Benchmark, Brazil, Continuity Climate Change, Emerging Markets, MSCI ACWI",Personal care & household products,Chemicals,Materials,General, NATU3 BZ, Investor,NATU3.SA,2019,,,,,,,INR,,,,,,,,
12874,Natixis SA,France,,public," Benchmark, CCGR1800, Continuity Climate Change, Euro, France, FTSE All-World, MSCI ACWI",Asset managers,Financial services,Services,General, KN FP, Investor,KN.PA,2019,,,6164000000,9395000000,9395000000,1897000000,EUR,21264000000,0,243504000000,513170000000,492343000000,243504000000,76401000000,19397000000
12889,Guidehouse,United States of America,CDP NA,public, Self selected companies climate change,Other professional services,Specialized professional services,Services,General, 1580196D US, Investor,1580196D,2019,,,,,,,EUR,,,,,,,,
12893,Navistar International Corporation,United States of America,,public," Continuity Climate Change, Environmental",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, NAV US," Investor, Supply Chain",NAV,2019,,,745000000,11251000000,2006000000,221000000,USD,1370000000,0,31000000,6917000000,10640000000,31000000,5188000000,-3726000000
12903,NEC Corporation,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",IT services,IT & software development,Services,General, 6701 JP," Investor, Supply Chain",6701.T,2019,1173279085880,,305793000000,3095234000000,887559000000,99967000000,JPY,359252000000,5584000000,293418000000,3123254000000,2008731000000,293418000000,675419000000,1114523000000
12913,Renesas Electronics Corporation,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Japan, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 6723 JP," Investor, Supply Chain",6723.T,2019,1278462750000,,157057000000,718243000000,302928000000,-5825000000,JPY,146468000000,468000000,9527000000,1667359000000,1043744000000,9995000000,771759000000,623615000000
12915,Nedbank Limited,South Africa,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI, South Africa",Banks,Financial services,Services,General, NED SJ, Investor,NED.JO,2019,102855433786,,20274000000,52185000000,52185000000,12792000000,ZAR,56344000000,0,241720000000,1143349000000,1044900000000,241720000000,63092000000,98449000000
12937,Neste Oyj,Finland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE All-World, MSCI ACWI, Nordic",Oil & gas refining,Oil & gas processing,Fossil Fuels,Oil & gas, NESTE FH," Investor, Supply Chain",NESTE.HE,2019,23752457151,,2637000000,15839000000,3100000000,1788000000,EUR,1493000000,19000000,8000000,9793000000,3872000000,27000000,1322000000,5921000000
12942,Nestlé,Switzerland,,public," Benchmark, CCGR1800, Continuity Climate Change, DACH, Environmental, Euro, FTSE All-World, Global 500, MSCI ACWI",Dairy & egg products,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", NESN SW," Investor, Supply Chain",NESN.SW,2019,305218916926,,19980000000,92568000000,45921000000,12609000000,CHF,5534000000,4729000000,14116000000,127940000000,75078000000,18845000000,37164000000,52862000000
13019,Netcare Limited,South Africa,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI, South Africa",Health care facilities,Health care provision,"Biotech, health care & pharma",General, NTC SJ, Investor,NTC.JO,2019,26322923424,,3959000000,21589000000,10936000000,2447000000,ZAR,1732000000,-289000000,1029000000,21415000000,11180000000,740000000,6846000000,10235000000
13024,NetApp Inc.,United States of America,,public," Benchmark, Continuity Climate Change, FTSE All-World, MSCI ACWI, S&P 500",Computer hardware,Electrical & electronic equipment,Manufacturing,General, NTAP US," Investor, Supply Chain",NTAP,2019,14068500000,10500,1342000000,6146000000,3945000000,1169000000,USD,3899000000,1574000000,-201000000,8741000000,7651000000,1574000000,1793000000,1090000000
13042,Netgear,United States of America,CDP NA,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General, NTGR US, Supply Chain,NTGR,2019,725079330,809,26188000,998763000,294228000,25791000,USD,190208000,5499000,8147000,955813000,347120000,13646000,25434000,608693000
13060,Clicks Group Ltd,South Africa,,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI, South Africa","Supermarkets, food & drugstores",Convenience retail,Retail,General, CLS SJ, Investor,CLS.JO,2019,63922983749,,2789140000,31352109000,6690060000,1702914000,ZAR,2613554000,135300000,237554000,13054675000,8141865000,95461000,192894000,4912810000
13074,NEW SPACE PROC.E SISTEMAS LTDA,Brazil,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
13082,New World Development,"China, Hong Kong Special Administrative Region",,public," Asia ex-JICK, Benchmark, Continuity Climate Change, MSCI ACWI",Real estate owners & developers,Land & property ownership & development,Infrastructure,General, 17 HK, Investor,17.HK,2019,,,,,,,ZAR,,,,,,,,
13097,Nexans,France,,public," Continuity Climate Change, France",Fabricated metal components,Metal products manufacturing,Manufacturing,General, NEX FP," Investor, Supply Chain",NEX.PA,2019,1889633411,,371000000,6735000000,786000000,-117000000,EUR,642000000,-50000000,118000000,5117000000,3866000000,68000000,1113000000,1251000000
13117,Newmont Corporation,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, MSCI ACWI, S&P 500",Precious metals & minerals mining,Metallic mineral mining,Materials,Metals & mining, NEM US, Investor,NEM,2019,35064150000,16600,5959000000,9740000000,2585000000,2805000000,USD,2243000000,237000000,3199000000,39974000000,17557000000,3436000000,6834000000,22417000000
13121,Newell Brands,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, MSCI ACWI, S&P 500",Homeware,Leisure & home manufacturing,Manufacturing,General, NWL US," Investor, Supply Chain",NWL,2019,8139860912,30000,2492800000,9714900000,3219400000,186100000,USD,348600000,0,2000000,15642000000,10646000000,2000000,6265100000,4996000000
13146,Next,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE 350, FTSE 725, MSCI ACWI",Apparel stores,Discretionary retail,Retail,General, NXT LN, Investor,NXT.L,2019,8968860411,,1114800000,4266200000,1682000000,610200000,GBP,86600000,1700000,53400000,3673300000,3231800000,55100000,2488400000,441500000
13159,"NGK Spark Plug Co., Ltd.",Japan,,public," Benchmark, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Fabricated metal components,Metal products manufacturing,Manufacturing,General, 5334 JP," Investor, Supply Chain",5334.T,2019,441390164402,,83467000000,426073000000,133781000000,33698000000,JPY,86092000000,5897000000,58245000000,663374000000,263637000000,57172000000,142663000000,399737000000
13161,NH Hotel Group,Spain,,public," Continuity Climate Change, Spain",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General, NHH SM," Investor, Supply Chain",NHH.MC,2019,1897286423,,543609000,1708078000,1631313000,89964000,EUR,289345000,-38291000,47883000,4391896000,3116403000,9592000,2522968000,1275493000
13166,Nidec Corporation,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, Japan, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 6594 JP," Investor, Supply Chain",6594.T,2019,4415866337457,,131055000000,1534800000000,333927000000,58459000000,JPY,206986000000,913000000,17773000000,2114045000000,1144055000000,24661000000,600318000000,969990000000
13167,Nexity,France,,public," Continuity Climate Change, France",Real estate owners & developers,Land & property ownership & development,Infrastructure,General, NXI FP, Investor,NXI.PA,2019,2865888097,,513227999,4200728000,355057000,160718000,EUR,1116706000,0,79981000,8396584000,6642769000,79981000,3153749000,1753815000
13267,Nikon Corporation,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Electronic equipment,Electrical & electronic equipment,Manufacturing,General, 7731 JP," Investor, Supply Chain",7731.T,2019,519535296000,,47877000000,591012000000,222034000000,7693000000,JPY,324034000000,2901000000,101258000000,1005881000000,464121000000,94070000000,123728000000,541760000000
13273,Nichirei Corporation,Japan,,public," Continuity Climate Change, Japan",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2871 JP, Investor,2871.T,2019,339723750000,,50922000000,584858000000,99074000000,19609000000,JPY,25933000000,-9618000000,45398000000,390004000000,198618000000,35780000000,96349000000,191386000000
13279,NIKE Inc.,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Apparel & footwear,Textiles & fabric goods,Apparel,General, NKE US, Investor,NKE,2019,157668753000,76700,4772000000,39117000000,17474000000,4029000000,USD,4466000000,197000000,-2011000000,23717000000,14677000000,197000000,3479000000,9040000000
13298,Nippon Telegraph & Telephone Corporation (NTT),Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, Japan, MSCI ACWI",Telecommunications services,"Media, telecommunications & data center services",Services,General, 9432 JP," Investor, Supply Chain",9432.T,2019,5011139295366,,3099426000000,11899415000000,9470931000000,855306000000,JPY,1033574000000,32384000000,773624000000,23014133000000,11551506000000,1129576000000,4752756000000,11462627000000
13314,NiSource Inc.,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI, S&P 500",Gas utilities,Energy utility networks,Infrastructure,General, NI US, Investor,NI,2019,10665504000,8363,2006600000,5208900000,2319400000,383100000,USD,139300000,0,230200000,22659800000,16673100000,230200000,9642800000,5986700000
13316,NH Foods Ltd.,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2282 JP, Investor,2282.T,2019,464146650000,,64278000000,1229826000000,205530000000,19214000000,JPY,72399000000,11701000000,54807000000,768861000000,352264000000,46557000000,176493000000,416597000000
13317,"Nippon Paint Holdings Co., Ltd.",Japan,,public," Benchmark, Environmental, Japan, MSCI ACWI",Specialty chemicals,Chemicals,Materials,Chemicals, 4612 JP," Investor, Supply Chain",4612.T,2019,1808962320000,,111016000000,692009000000,275650000000,56267000000,JPY,123300000000,65158000000,1903000000,1478646000000,790668000000,67061000000,442196000000,687978000000
