Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
11077,Lynas Rare Earths Limited,Australia,,public," ASX 200, Australia, Continuity Climate Change",Precious metals,"Metal smelting, refining & forming",Materials,Metals & mining, LYC AU, Investor,LYC.AX,2020,3315805660,,60961000,305111000,30102000,-19395000,AUD,101731000,0,65147000,936125000,417744000,65147000,201959000,518381000
11085,LyondellBasell Industries N.V.,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, MSCI ACWI, S&P 500",Other base chemicals,Chemicals,Materials,Chemicals, LYB US," Investor, Supply Chain",LYB,2020,30614440000,19200,3879000000,27753000000,3394000000,1420000000,USD,1763000000,702000000,4729000000,35403000000,27415000000,5431000000,17489000000,7988000000
11118,Mace Ltd,United Kingdom of Great Britain and Northern Ireland,,public,,Non-residential building construction,Construction,Infrastructure,General, 4379521ZLN, Supply Chain,4379521ZLN,2020,,,,,,,USD,,,,,,,,
11141,"Macy's, Inc.",United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, MSCI ACWI, S&P 500",Department stores,Discretionary retail,Retail,General, M US," Investor, Supply Chain",M,2020,3503250000,123000,-32000000,18097000000,5811000000,-3944000000,USD,1679000000,0,-908000000,17706000000,15153000000,-908000000,8044000000,2553000000
11160,Magna International Inc.,Canada,,public," Benchmark, Canada, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, MSCI ACWI",Fabricated metal components,Metal products manufacturing,Manufacturing,General, MG CN," Investor, Supply Chain",MG.TO,2020,26996956000,,3061000000,32647000000,4440000000,757000000,USD,3268000000,0,947000000,28605000000,16885000000,947000000,5999000000,11720000000
11267,Mahindra & Mahindra,India,,public," Benchmark, Continuity Climate Change, Emerging Markets, Environmental, India, MSCI ACWI",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, MM IN," Investor, Supply Chain",MM.BO,2020,,,,,,,USD,,,,,,,,
11268,Magyar Telekom Nyrt.,Hungary,,public," CEE, Continuity Climate Change",Telecommunications services,"Media, telecommunications & data center services",Services,General, MTELEKOM HB," Investor, Supply Chain",MOL.BD,2020,1542495572820,,466785000000,4011022000000,505332000000,-51713000000,HUF,193877000000,16781000000,298276000000,5507312000000,3020712000000,315057000000,1142788000000,2486600000000
11289,Malayan Banking,Malaysia,,public," Asia ex-JICK, Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI",Banks,Financial services,Services,Financial services, MAY MK, Investor,MAY.KL,2020,,,,,,,HUF,,,,,,,,
11312,Man Group plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, UK",Asset managers,Financial services,Services,Financial services, EMG LN, Investor,EMG.L,2020,2083158219,,252000000,939000000,609000000,138000000,USD,289000000,213000000,455000000,2608000000,1111000000,787000000,272000000,1497000000
11328,Marks and Spencer Group plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FAIRR, MSCI ACWI, UK","Supermarkets, food & drugstores",Convenience retail,Retail,General, MKS LN, Investor,MKS.L,2020,2666009565,,900300000,9144500000,2389900000,-198000000,GBP,683600000,9200000,916000000,8637400000,6351600000,925200000,4047500000,2285800000
11329,"Marriott International, Inc.",United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,Real estate, MAR US," Investor, Supply Chain",MAR,2020,43098263999,121000,592000000,10571000000,1459000000,-267000000,USD,877000000,0,422000000,24701000000,24271000000,422000000,11199000000,430000000
11332,Manulife Financial Corp.,Canada,,public," Benchmark, Canada, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI",Insurance,Financial services,Services,Financial services, MFC CN," Investor, Supply Chain",MFC.TO,2020,43963650000,,4303000000,77121000000,77121000000,5326000000,CAD,26167000000,170157000000,242446000000,880349000000,16607000000,412603000000,13993000000,53006000000
11335,MAPFRE,Spain,,public," Benchmark, Continuity Climate Change, Euro, MSCI ACWI, Spain",Insurance,Financial services,Services,Financial services, MAP SM, Investor,MAP.MC,2020,4592449999,,318300000,19145700000,19145700000,820700000,EUR,2418900000,30382400000,37079700000,69152600000,59314800000,67462100000,4829400000,9837800000
11336,Maple Leaf Foods Inc.,Canada,,public," Canada, Continuity Climate Change, Environmental, FAIRR",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", MFI CN," Investor, Supply Chain",MFI.TO,2020,3476704000,,390216000,4303722000,703053000,113277000,CAD,100828000,0,15910000,3860205000,1927741000,15910000,986185000,1932464000
11349,Marfrig Global Foods S/A,Brazil,,public," Brazil, Continuity Climate Change, FAIRR",Cattle farming,Fish & animal farming,"Food, beverage & agriculture",Agricultural commodities, MRFG3 BZ," Investor, Supply Chain",MRFG3.SA,2020,10125499631,,8337849000,67481532000,11721581000,4530852000,BRL,2041924000,9715525000,-9655502000,39507441000,35993378000,60023000,27871832000,3514063000
11353,Marico,India,,public," Benchmark, Continuity Climate Change, Emerging Markets, India, MSCI ACWI",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", MRCO IN, Investor,MRCO.BO,2020,,,,,,,BRL,,,,,,,,
11366,Mowi ASA,Norway,,public," Benchmark, Continuity Climate Change, Environmental, Euro, FAIRR, MSCI ACWI, Nordic",Aquaculture,Fish & animal farming,"Food, beverage & agriculture",Agricultural commodities, MOWI NO," Investor, Supply Chain",MOWI.OL,2020,100805555598,,541600000,3732200000,1616200000,117500000,EUR,100300000,0,168800000,5846100000,3082000000,168800000,2098700000,2764100000
11382,Mars,United States of America,,public," CCGR1800, Continuity Climate Change, Environmental",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 4614Z US," Investor, Supply Chain",4614Z,2020,,,,,,,EUR,,,,,,,,
11383,"Marsh & McLennan Companies, Inc.",United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Insurance,Financial services,Services,Financial services, MMC US," Investor, Supply Chain",MMC,2020,59553000000,44100,4071000000,17224000000,7095000000,2016000000,USD,2089000000,-8585000000,1768000000,33030000000,23770000000,1768000000,13579000000,9416000000
11401,"Marvell Technology Group, Ltd.",United States of America,,public," Benchmark, Continuity Climate Change, FTSE All-World, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, MRVL US," Investor, Supply Chain",MRVL,2020,32019568660,,1464081000,2699161000,1356941000,1584391000,USD,647604000,88177000,0,11133235000,2454655000,88177000,1439024000,8678580000
11411,Masco Corporation,United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Fabricated metal components,Metal products manufacturing,Manufacturing,General, MAS US," Investor, Supply Chain",MAS,2020,14062080000,18000,1275000000,7188000000,2587000000,862000000,USD,1326000000,0,157000000,5777000000,5356000000,157000000,2944000000,647000000
11413,"Marui Group Co., Ltd.",Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Department stores,Discretionary retail,Retail,General, 8252 JP, Investor,8252.T,2020,386974344000,,26332000000,220832000000,178333000000,2267000000,JPY,41190000000,11000000,42144000000,901070000000,610368000000,42144000000,484580000000,290702000000
11421,Mastercard Incorporated,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Other financial,Specialized professional services,Services,General, MA US," Investor, Supply Chain",MA,2020,354798360000,21000,8739000000,15301000000,11514000000,6411000000,USD,10113000000,483000000,1172000000,33584000000,27067000000,1655000000,12672000000,6517000000
11427,Matai Shiko K.K.,Japan,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
11520,Mazda Motor Corporation,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 7261 JP, Investor,7261.T,2020,435811912000,,126050000000,2882066000000,613644000000,-31651000000,JPY,591101000000,147900000000,246756000000,2917414000000,1721584000000,203432000000,755928000000,1195830000000
11547,"Mattel, Inc.",United States of America,,public," Benchmark, Continuity Climate Change",Toys & games,Leisure & home manufacturing,Manufacturing,General, MAT US," Investor, Supply Chain",MAT,2020,6090765450,32100,382100000,4583700000,2243600000,123579000,USD,762200000,0,-1984706000,5521100000,4924800000,-1984706000,3105100000,596300000
11566,"McCormick & Company, Incorporated",United States of America,,public," Benchmark, Continuity Climate Change, FTSE All-World, MSCI ACWI, S&P 500",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", MKC US," Investor, Supply Chain",MKC,2020,25534760000,13000,1194500000,5601300000,2300400000,747400000,USD,423600000,0,752000000,12089700000,8149700000,752000000,4904400000,3940000000
11581,McDonald's Corporation,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FAIRR, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Fast food,"Bars, hotels & restaurants",Hospitality,General, MCD US, Investor,MCD,2020,160033764000,200000,7656600000,19207800000,9752100000,4730500000,USD,3449100000,0,1297200000,52626800000,60451700000,1297200000,48518100000,-7824900000
11584,S&P Global,United States of America,,public," Benchmark, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Other financial,Specialized professional services,Services,General, SPGI US," Investor, Supply Chain",SPGI,2020,79092438000,23000,3838000000,7442000000,5350000000,2339000000,USD,4122000000,9000000,0,12537000000,9185000000,9000000,4654000000,3352000000
11632,MediaTek,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, Emerging Markets, Environmental, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2454 TT," Investor, Supply Chain",2454.TW,2020,1178230195575,,58086849000,322145988000,141535516000,40916800000,TWD,196579745000,13533551000,103233308000,533906327000,158821876000,116766859000,24316222000,375084451000
11634,Medibank Private,Australia,,public," ASX 100, Australia, Benchmark, Continuity Climate Change, MSCI ACWI",Insurance,Financial services,Services,Financial services, MPL AU, Investor,MPL.AX,2020,8289549752,,-3400000,6832400000,6832400000,315000000,AUD,871400000,1994700000,1994700000,3747700000,1949900000,3989400000,109200000,1797800000
11638,Mediclinic International,South Africa,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, South Africa, UK",Health care facilities,Health care provision,"Biotech, health care & pharma",General, MDC LN, Investor,MDC.L,2020,2078937868,,332000000,3083000000,1123000000,-299000000,GBP,329000000,2000000,188000000,6954000000,3951000000,190000000,2572000000,3003000000
11640,Mediobanca,Italy,,public," Benchmark, Continuity Climate Change, Fixed Income, Italy, MSCI ACWI",Asset managers,Financial services,Services,Financial services, MB IM," Investor, Supply Chain",MB.MI,2020,6689488000,,1079357000,2585540000,2585540000,807576000,EUR,2381833000,891605000,23307488000,82598700000,71497570000,23307488000,22884523000,11101130000
11651,Medtronic PLC,Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, MDT US," Investor, Supply Chain",MDT,2020,157717296000,90000,8241000000,28913000000,19489000000,4789000000,USD,4140000000,6808000000,480000000,90689000000,39817000000,6808000000,24797000000,50872000000
11764,Merck KGaA,Germany,,public," Benchmark, CCGR1800, Continuity Climate Change, DACH, Euro, FTSE All-World, MSCI ACWI",Health care supplies,Medical equipment & supplies,"Biotech, health care & pharma",General, MRK GR," Investor, Supply Chain",MRK.DE,2020,60685411029,,4729000000,17534000000,10699000000,1987000000,EUR,1110000000,29000000,789000000,41796000000,24779000000,818000000,12039000000,17017000000
11765,"Merck & Co., Inc.",United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, MRK US," Investor, Supply Chain",MRK,2020,197441692266,74000,9061000000,47994000000,32509000000,7067000000,USD,8062000000,1000000,785000000,91588000000,66184000000,785000000,31791000000,25404000000
11796,"MetLife, Inc.",United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Insurance,Financial services,Services,Financial services, MET US," Investor, Supply Chain",MET,2020,41569530000,46500,5686000000,67842000000,67842000000,5407000000,USD,19795000000,358713000000,382581000000,795146000000,720329000000,508519000000,18149000000,74817000000
11799,Meredith Corporation,United States of America,,public, Self selected companies climate change,Media,"Media, telecommunications & data center services",Services,General, MDP US, Investor,MDP,2020,,,118200000,2848600000,1801000000,-234300000,USD,132400000,0,0,5510100000,5121900000,0,2985900000,388200000
11842,Michelin,France,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, France, FTSE All-World, MSCI ACWI",Tires,Light manufacturing,Manufacturing,General, ML FP," Investor, Supply Chain",ML.PA,2020,18717210981,,3727000000,20469000000,5628000000,628000000,EUR,4747000000,285000000,1271000000,31637000000,19006000000,1271000000,8738000000,12631000000
11846,Metro Inc.,Canada,,public," Benchmark, Canada, Continuity Climate Change, Environmental, MSCI ACWI","Supermarkets, food & drugstores",Convenience retail,Retail,General, MRU CN," Investor, Supply Chain",MRU.TO,2020,14177280000,,1699700000,17997500000,3581800000,795200000,CAD,441500000,0,656200000,13423900000,7268500000,656200000,4702400000,6155400000
11853,Micro Focus International,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, Euro, MSCI ACWI, UK",Software,IT & software development,Services,General, MCRO LN," Investor, Supply Chain",MCRO.L,2020,,,-1951200000,3001000000,2298300000,-2974600000,USD,737200000,0,0,11146800000,7931700000,0,4640300000,3215100000
11860,Momentum Metropolitan Holdings Ltd.,South Africa,,public," Benchmark, Continuity Climate Change, MSCI ACWI, South Africa",Insurance,Financial services,Services,Financial services, MTM SJ, Investor,MTM.JO,2020,22820480000,,2640000000,106526000000,106526000000,451000000,ZAR,38121000000,2761000000,477034000000,552784000000,530861000000,477034000000,5305000000,21923000000
