Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
20712,Ferguson plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Euro, FTSE 100, FTSE 350, FTSE 600, FTSE 725, FTSE All-World","Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General, FERG LN," Investor, Supply Chain",FERG.L,2018,11218012000,,1607000000,20752000000,6044000000,1267000000,USD,833000000,0,0,10149000000,6092000000,75000000,1911000000,4057000000
20747,Wolters Kluwer,Netherlands,,public," Benchmark, Benelux, Euro, FTSE All-World",Other professional services,Specialized professional services,Services,General, WKL NA," Investor, Supply Chain",WKL.AS,2018,14263326000,,1203000000,4259000000,2962000000,657000000,EUR,783000000,0,15000000,8544000000,6290000000,15000000,3066000000,2254000000
20750,WEC Energy Group,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Electric Utilities, Environmental, FTSE All-World, S&P 500",CCGT generation,Thermal power generation,Power generation,Electric utilities, WEC US," Investor, Supply Chain",WEC,2018,21851530000,0,2521200000,7679500000,2511100000,1060500000,USD,84500000,0,1665300000,33475800000,23633100000,1665300000,11799100000,9842700000
20754,Wilson Bayly Holmes-Ovcon Ltd,South Africa,,public, Self selected companies climate change,Non-residential building construction,Construction,Infrastructure,General, WBO SJ, Investor,WBO.JO,2018,7033843016,,1043175000,40614297000,1962694000,498528000,ZAR,5951985000,-493999,1069821999,19764828000,13637242000,1069328000,273472000,6127586000
20757,Wipro,India,,public," Benchmark, CCGR1800, Emerging Markets, India",Other professional services,Specialized professional services,Services,General, WPRO IN," Investor, Supply Chain",WPRO.BO,2018,,,,,,,ZAR,,,,,,,,
20771,Woodside Petroleum,Australia,,public," Australia, Benchmark, CCGR1800, Environmental, Fossil Fuels, FTSE All-World",Natural gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, WPL AU, Investor,WPL.AX,2018,,,4263823179,5315000000,4142000000,1467000000,AUD,1674000000,54000000,30000000,27087999999,8766000000,84000000,4139000000,17489000000
20773,Woolworths Holdings Ltd,South Africa,,public," Benchmark, Emerging Markets, South Africa","Supermarkets, food & drugstores",Convenience retail,Retail,General, WHL SJ, Investor,WHL.JO,2018,53178714260,,7561000000,73103000000,27964000000,-1086000000,ZAR,1913000000,801000000,9000000,35929000000,26486000000,810000000,16154000000,9443000000
20776,"NH Investment & Securities Co., Ltd.",Republic of Korea,,public," Benchmark, Emerging Markets, Korea",Banks,Financial services,Services,General, 005940 KS, Investor,005940.KS,2018,3911071845600,,872396000000,1249111000000,1249111000000,360862000000,KRW,7225689000000,0,37877774000000,53422572000000,9937031000000,37877774000000,9937031000000,5053803000000
20780,Woolworths Group Limited,Australia,,public," Agriculture, Australia, Benchmark, CCGR1800, Environmental, FTSE All-World","Supermarkets, food & drugstores",Convenience retail,Retail,General, WOW AU, Investor,WOW.AX,2018,29799783642,,3651000000,56944000000,16709000000,1724000000,AUD,1273000000,0,153000000,23391000000,12542000000,153000000,2803000000,10849000000
20789,WPP Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Euro, FTSE 100, FTSE 350, FTSE 600, FTSE 725, FTSE All-World",Marketing,Web & marketing services,Services,General, WPP LN," Investor, Supply Chain",WPP.L,2018,10670105685,,1692900000,13046700000,2487600000,698200000,GBP,10433400000,632400000,1463500000,42220100000,32435800000,2095900000,15082500000,9784300000
20792,Worley,Australia,,public,,Engineering services,Specialized professional services,Services,General, WOR AU," Investor, Supply Chain",WOR.AX,2018,3951223626,,312700000,4830300000,384900000,62200000,AUD,261600000,2200000,81300000,4475800000,2263000000,81300000,999100000,2212800000
20799,Workspace Group,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 600, FTSE 725",REIT,Financial services,Services,General, WKP LN, Investor,WKP.L,2018,1439282079,,95300000,149400000,111000000,137300000,GBP,26700000,0,9800000,2682200000,700200000,9800000,623200000,1982000000
20801,World Bank Group,United States of America,,public, Self selected companies climate change,Banks,Financial services,Services,General, 8176888Z US, Investor,8176888Z,2018,,,,,,,GBP,,,,,,,,
20813,WORLD WIDE TECHNOLOGY HOLDING COMPANY,United States of America,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
20822,Xerox Corporation,United States of America,,public," Benchmark, S&P 500",Electronic equipment,Electrical & electronic equipment,Manufacturing,General, XRX US," Investor, Supply Chain",XRX,2018,4667114400,,1844000000,9830000000,3927000000,361000000,USD,1084000000,0,1403000000,14874000000,9621000000,1403000000,5230000000,5253000000
20839,Xcel Energy Inc.,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Electric Utilities, Environmental, FTSE All-World, Global 500, S&P 500",CCGT generation,Thermal power generation,Power generation,Electric utilities, XEL US," Investor, Supply Chain",XEL,2018,25374050000,11043,3603000000,11537000000,4453000000,1261000000,USD,147000000,87000000,2317000000,45987000000,33765000000,2317000000,17247000000,12222000000
20841,WSP,Canada,,public, Canada,Engineering services,Specialized professional services,Services,General, WSP CN," Investor, Supply Chain",WSP.TO,2018,6146787666,,656400000,7908100000,5761700000,248100000,CAD,254700000,5500000,189000000,7766600000,4506900000,189000000,1524700000,3259700000
20851,Wus,China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
20869,Travel + Leisure Co.,United States of America,,public," Benchmark, S&P 500",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General, TNL US, Investor,TNL,2018,3383296000,24500,939000000,3931000000,2018000000,672000000,USD,218000000,25000000,110000000,7158000000,7727000000,25000000,5238000000,-569000000
20871,Azbil Corporation,Japan,,public, Japan,Industrial machinery,Powered machinery,Manufacturing,General, 6845 JP," Investor, Supply Chain",6845.T,2018,310748340000,,31944000000,262054000000,102338000000,18951000000,JPY,46457000000,36405000000,21843000000,275518000000,92423000000,21580000000,10027000000,183095000000
20878,"Yamato Holdings Co., Ltd.",Japan,,public," Benchmark, CCGR1800, Environmental, Japan, Transportation",Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General, 9064 JP, Investor,9064.T,2018,1192287600000,,105625000000,1625315000000,111327000000,25682000000,JPY,195954000000,-21421000000,75434000000,1123659000000,550272000000,54013000000,113233000000,573387000000
20883,Yamaha Corporation,Japan,,public," Benchmark, Japan",Homeware,Leisure & home manufacturing,Manufacturing,General, 7951 JP," Investor, Supply Chain",7951.T,2018,851029920000,,69719000000,437416000000,182125000000,43753000000,JPY,106061000000,-5760000000,99114000000,514762000000,131991000000,93354000000,8936000000,382770000000
20893,"Yamaha Motor Co., Ltd.",Japan,,public," Benchmark, CCGR1800, Environmental, Japan, Transportation",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 7272 JP," Investor, Supply Chain",7272.T,2018,251330683708,,187737000000,1673137000000,455174000000,93366000000,JPY,138264000000,-100943000000,196667000000,1433458000000,737715000000,95724000000,356688000000,695743000000
20917,"Yum! Brands, Inc.",United States of America,,public," Benchmark, FTSE All-World, Global 500, S&P 500",Fast food,"Bars, hotels & restaurants",Hospitality,General, YUM US, Investor,YUM,2018,28311360000,34000,1879000000,5688000000,2658000000,1542000000,USD,292000000,21000000,214000000,4130000000,12056000000,214000000,10072000000,-7926000000
20926,Yaskawa Electric Corporation,Japan,,public," Benchmark, Japan",Industrial machinery,Powered machinery,Manufacturing,General, 6506 JP, Investor,6506.T,2018,710040754000,,66710000000,474638000000,156692000000,41164000000,JPY,39320000000,-5176000000,34041000000,455957000000,206204000000,28865000000,45849000000,249751000000
20928,Yara International ASA,Norway,,public,,Nitrogenous fertilizers,Chemicals,Materials,Chemicals, YAR NO," Investor, Supply Chain",YAR.OL,2018,91054333081,,1185000000,12929000000,2977000000,159000000,USD,150000000,-327000000,1375000000,16656000000,7746000000,1048000000,3997000000,8910000000
20936,YES BANK Limited,India,,public," Benchmark, Emerging Markets, India",Banks,Financial services,Services,General, YES IN, Investor,YES.BO,2018,,,,,,,USD,,,,,,,,
20945,Yokogawa Electric Corporation,Japan,,public," Benchmark, Japan",Industrial machinery,Powered machinery,Manufacturing,General, 6841 JP," Investor, Supply Chain",6841.T,2018,507445123088,,54106000000,403711000000,173070000000,28446000000,JPY,86515000000,-5198000000,47748000000,470114000000,173964000000,42550000000,32502000000,296150000000
20947,"The Yokohama Rubber Co., Ltd.",Japan,,public," Benchmark, CCGR1000, CCGR1800, Japan",Rubber products,Wood & rubber products,Manufacturing,General, 5101 JP," Investor, Supply Chain",5101.T,2018,331217740000,,93307000000,650239000000,215742000000,35623000000,JPY,31745000000,2812000000,87796000000,855812000000,473411000000,90608000000,260387000000,382401000000
21063,"Zimmer Biomet Holdings, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, ZBH US, Investor,ZBH,2018,20566728000,8500,2175400000,7932900000,5661000000,-379200000,USD,542800000,0,-999500000,24126800000,12850700000,-999500000,8938700000,11280900000
21064,Zurich Insurance Group,Switzerland,,public,,Insurance,Financial services,Services,General, ZURN SW," Investor, Supply Chain",ZURN.SW,2018,43874741027,,6583000000,47203000000,47203000000,3716000000,USD,8649000000,0,157028000000,395342000000,363540000000,157028000000,12012000000,31802000000
21112,AKENERJİ ELEKTRİK ÜRETİM A.Ş.,Turkey,,public," CCGR1800, Electric Utilities, Environmental, Turkey",CCGT generation,Thermal power generation,Power generation,Electric utilities, AKENR TI, Investor,AKENR.IS,2018,,,,,,,USD,,,,,,,,
21115,ARÇELİK A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",,,,General, ARCLK TI, Investor,ARCLK.IS,2018,10710292049,,2446895000,26904384000,8545762000,851756000,TRY,5341524000,4246000,344215000,28368361000,20149199000,348461000,11948278000,8219162000
21122,COCA-COLA İÇECEK A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Non-alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", CCOLA TI, Investor,CCOLA.IS,2018,7778658513,,1331235000,10623385000,3526789000,326778000,TRY,2289734000,21163000,296489000,14020442000,7569706000,21163000,4943465000,6450736000
21126,ENKA İNŞAAT VE SANAYİ A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",CCGT generation,Thermal power generation,Power generation,Electric utilities, ENKAI TI, Investor,ENKAI.IS,2018,22585678491,,516756477,13917742000,3519604000,1582042000,USD,3297069000,4732270000,821290067,41015455000,8496684000,1715735635,250389643,32106171000
21128,FORD OTOMOTİV SANAYİ A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, FROTO TI, Investor,FROTO.IS,2018,17545500000,,2580402000,33292030000,3458571000,1683196000,TRY,1392772000,1751000,11590000,13184440000,9291201000,13341000,4482817000,3893239000
21129,T.GARANTİ BANKASI A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Banks,Financial services,Services,General, GARAN TI, Investor,GARAN.IS,2018,33432089621,,29524899000,28319290000,28319290000,6641652000,TRY,51128250000,0,56603404000,399153601000,352266759000,56603404000,66360456000,46886842000
21131,TÜRKİYE HALK BANKASI A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Banks,Financial services,Services,General, HALKB TI, Investor,HALKB.IS,2018,8787487282,,31892962000,13581032000,13581032000,2656647000,TRY,40791213000,0,77313032000,388221667000,78895252000,77313032000,78895252000,29541240000
21142,T.ŞİŞE VE CAM FABRİKALARI A.Ş.,Turkey,,public," Benchmark, CCGR1000, CCGR1800, Emerging Markets, Environmental, Plastics & Glass & Packaging, Turkey",Glass products,Other materials,Materials,General, SISE TI," Investor, Supply Chain",SISE.IS,2018,12937500000,,4089858000,15550314000,5157406000,2325840000,TRY,3164017000,221911000,2788774000,27767556000,11040782000,3010685000,7436383000,16726774000
21143,ŞEKERBANK T.A.Ş.,Turkey,,public, Turkey,Banks,Financial services,Services,General, SKBNK TI, Investor,SKBNK.IS,2018,1200483813,,175119000,1814636000,1814636000,89398000,TRY,3884448000,0,5071804000,32964784000,5964588000,5071804000,5964588000,2452830000
21145,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Telecommunications services,"Media, telecommunications & data center services",Services,General, TCELL TI, Investor,TCELL.IS,2018,26719495349,,9586042000,21292475000,7146482000,2021065000,TRY,7419239000,51863000,19413000,42765275000,26711721000,71276000,20155545000,16053554000
21150,TEKFEN HOLDİNG A.Ş.,Turkey,,public, Turkey,Building sub-contractors,Construction,Infrastructure,General, TKFEN TI, Investor,TKFEN.IS,2018,7444400000,,1737797000,12147171000,1803342000,1403061000,TRY,4581600000,132101000,281058000,12035520000,7611125000,413159000,1118181000,4424395000
21151,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, TOASO TI, Investor,TOASO.IS,2018,8449999999,,2373989000,19098921000,2516146000,1330423000,TRY,1981012000,404170000,0,13001799000,9295244000,404170000,5432052000,3706555000
21154,T.SINAİ KALKINMA BANKASI A.Ş.,Turkey,,public, Turkey,Banks,Financial services,Services,General, TSKB TI, Investor,TSKB.IS,2018,3111688461,,921139000,1466765000,1466765000,670756000,TRY,2124072000,0,6663649000,38269440000,32753440000,6663649000,32753440000,4184076000
21158,TÜRKİYE VAKIFLAR BANKASI T.A.O.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Banks,Financial services,Services,General, VAKBN TI, Investor,VAKBN.IS,2018,9750060075,,29368865000,16106915000,16106915000,4544278000,TRY,39202404000,0,63507451000,344638460000,315532707000,63507451000,80798830000,29105753000
21159,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,Turkey,,public, Turkey,Electronic equipment,Electrical & electronic equipment,Manufacturing,General, VESTL TI, Investor,VESTL.IS,2018,1955712329,,1132038000,15852300000,4282221000,371153000,TRY,2278962000,0,0,17960822000,14642567000,1189711000,7177031000,3318255000
21160,YAPI VE KREDİ BANKASI A.Ş.,Turkey,,public," Benchmark, Emerging Markets, Turkey",Banks,Financial services,Services,General, YKBNK TI, Investor,YKBNK.IS,2018,13515282054,,27352984000,19921325000,19921325000,4667426000,TRY,62218102000,0,60142870000,373376254000,85591571000,60142870000,85591571000,39007278000
21210,LG Innotek,Republic of Korea,,public," Benchmark, CCGR1000, CCGR1800, Emerging Markets, Korea",Electronic components,Electrical & electronic equipment,Manufacturing,General, 011070 KS," Investor, Supply Chain",011070.KS,2018,2044613404800,,761473107320,7982103642670,863935461680,163099998730,KRW,621247370690,481960000,31424440000,5756067240950,3637832042030,31906400000,2126748823000,2118235198910
